frame, fps, time
1903, 105.6859, 19.01733
1904, 95.17464, 19.02784
1905, 99.07857, 19.03793
1906, 98.40582, 19.0481
1907, 93.09254, 19.05884
1908, 99.06876, 19.06893
1909, 100.4722, 19.07888
1910, 96.33911, 19.08926
1911, 98.78494, 19.09939
1912, 95.40164, 19.10987
1913, 97.85693, 19.12009
1914, 90.30976, 19.13116
1915, 86.50519, 19.14272
1916, 116.4551, 19.15131
1917, 96.82417, 19.16164
1918, 96.9838, 19.17195
1919, 100.8064, 19.18187
1920, 96.69309, 19.19221
1921, 104.8878, 19.20174
1922, 99.10802, 19.21183
1923, 97.22897, 19.22212
1924, 101.8952, 19.23193
1925, 96.47853, 19.2423
1926, 102.4695, 19.25206
1927, 99.38382, 19.26212
1928, 97.56097, 19.27237
1929, 98.28976, 19.28254
1930, 99.26543, 19.29262
1931, 94.93971, 19.30315
1932, 96.54373, 19.31351
1933, 96.86168, 19.32383
1934, 91.65903, 19.33474
1935, 107.9331, 19.34401
1936, 95.63887, 19.35446
1937, 97.87609, 19.36468
1938, 92.71278, 19.37547
1939, 99.92007, 19.38548
1940, 94.39305, 19.39607
1941, 89.77467, 19.40721
1942, 104.3515, 19.41679
1943, 90.22014, 19.42787
1944, 95.65717, 19.43833
1945, 94.93971, 19.44886
1946, 98.23183, 19.45904
1947, 95.61143, 19.4695
1948, 102.9442, 19.47921
1949, 94.69697, 19.48977
1950, 99.167, 19.49986
1951, 101.8745, 19.50967
1952, 94.78673, 19.52022
1953, 96.70245, 19.53056
1954, 99.18667, 19.54065
1955, 105.6524, 19.55011
1956, 97.18173, 19.5604
1957, 102.5851, 19.57015
1958, 95.96929, 19.58057
1959, 96.15385, 19.59097
1960, 99.42335, 19.60103
1961, 79.84669, 19.61355
1962, 115.9017, 19.62218
1963, 93.63296, 19.63286
1964, 92.80743, 19.64363
1965, 94.20631, 19.65425
1966, 97.83778, 19.66447
1967, 94.26848, 19.67508
1968, 93.26618, 19.6858
1969, 94.30404, 19.6964
1970, 95.79462, 19.70684
1971, 98.56101, 19.71699
1972, 94.74183, 19.72754
1973, 96.49715, 19.73791
1974, 91.62543, 19.74882
1975, 91.19927, 19.75978
1976, 92.81604, 19.77056
1977, 95.95087, 19.78098
1978, 88.92841, 19.79223
1979, 99.05894, 19.80232
1980, 94.25959, 19.81293
1981, 88.43297, 19.82424
1982, 93.89671, 19.83489
1983, 92.9109, 19.84565
1984, 92.66123, 19.85645
1985, 93.90553, 19.86709
1986, 90.70295, 19.87812
1987, 88.30022, 19.88944
1988, 102.4905, 19.8992
1989, 90.212, 19.91029
1990, 88.82572, 19.92154
1991, 94.04684, 19.93218
1992, 86.4379, 19.94374
1993, 91.96248, 19.95462
1994, 93.31841, 19.96533
1995, 81.12274, 19.97766
1996, 94.97578, 19.98819
1997, 95.14748, 19.9987
1998, 90.24456, 20.00978
1999, 88.49557, 20.02108
2000, 96.74923, 20.03142
2001, 86.09557, 20.04303
2002, 92.79881, 20.05381
2003, 92.60974, 20.06461
2004, 88.54259, 20.0759
2005, 95.59315, 20.08636
2006, 91.39932, 20.0973
2007, 85.9328, 20.10894
2008, 98.14506, 20.11913
2009, 89.08686, 20.13035
2010, 87.14597, 20.14183
2011, 93.68559, 20.1525
2012, 89.9847, 20.16361
2013, 87.7809, 20.175
2014, 94.53583, 20.18558
2015, 91.5667, 20.1965
2016, 84.82484, 20.20829
2017, 96.68375, 20.21864
2018, 91.14108, 20.22961
2019, 85.25876, 20.24134
2020, 91.44111, 20.25227
2021, 85.52126, 20.26397
2022, 86.24407, 20.27556
2023, 89.65394, 20.28671
2024, 90.06575, 20.29782
2025, 84.75294, 20.30962
2026, 92.86776, 20.32038
2027, 91.80208, 20.33128
2028, 84.49514, 20.34311
2029, 92.42999, 20.35393
2030, 88.37045, 20.36525
2031, 85.3898, 20.37696
2032, 84.4452, 20.3888
2033, 93.82623, 20.39946
2034, 86.18461, 20.41106
2035, 78.72776, 20.42377
2036, 87.32862, 20.43522
2037, 88.94423, 20.44646
2038, 84.86803, 20.45824
2039, 90.96698, 20.46924
2040, 86.29617, 20.48082
2041, 83.18775, 20.49284
2042, 89.67805, 20.50399
2043, 83.87855, 20.51592
2044, 85.2515, 20.52765
2045, 83.60505, 20.53961
2046, 90.42409, 20.55067
2047, 84.35971, 20.56252
2048, 79.89135, 20.57504
2049, 88.66821, 20.58632
2050, 85.63844, 20.59799
2051, 84.168, 20.60987
2052, 86.97921, 20.62137
2053, 86.63259, 20.63292
2054, 86.13264, 20.64453
2055, 84.92569, 20.6563
2056, 85.55784, 20.66799
2057, 83.675, 20.67994
2058, 81.83976, 20.69216
2059, 85.90327, 20.7038
2060, 82.47423, 20.71592
2061, 79.66223, 20.72848
2062, 87.06251, 20.73996
2063, 84.58806, 20.75178
2064, 82.80888, 20.76386
2065, 84.18217, 20.77574
2066, 84.5809, 20.78756
2067, 81.1886, 20.79988
2068, 79.07014, 20.81253
2069, 82.64463, 20.82463
2070, 81.71938, 20.83686
2071, 80.67118, 20.84926
2072, 77.22008, 20.86221
2073, 79.03264, 20.87486
2074, 74.64915, 20.88826
2075, 79.58615, 20.90083
2076, 80.48937, 20.91325
2077, 72.59001, 20.92703
2078, 82.32485, 20.93917
2079, 75.53441, 20.95241
2080, 79.25814, 20.96503
2081, 75.63725, 20.97825
2082, 79.47862, 20.99084
2083, 79.0889, 21.00348
2084, 76.42923, 21.01656
2085, 76.86395, 21.02957
2086, 74.22803, 21.04305
2087, 82.98067, 21.0551
2088, 76.78133, 21.06812
2089, 74.86711, 21.08148
2090, 74.27213, 21.09494
2091, 79.3336, 21.10755
2092, 75.47169, 21.1208
2093, 77.11289, 21.13376
2094, 76.4526, 21.14684
2095, 74.5212, 21.16026
2096, 79.29585, 21.17287
2097, 74.25008, 21.18634
2098, 76.23695, 21.19946
2099, 77.00008, 21.21245
2100, 76.24857, 21.22556
2101, 75.66586, 21.23878
2102, 75.66586, 21.25199
2103, 77.93625, 21.26482
2104, 77.32756, 21.27776
2105, 72.0098, 21.29164
2106, 75.57436, 21.30487
2107, 75.83226, 21.31806
2108, 76.85804, 21.33107
2109, 74.73842, 21.34445
2110, 75.21625, 21.35775
2111, 75.20493, 21.37104
2112, 77.0238, 21.38403
2113, 72.36937, 21.39785
2114, 74.25558, 21.41131
2115, 72.89693, 21.42503
2116, 72.52683, 21.43882
2117, 75.17101, 21.45212
2118, 73.68654, 21.46569
2119, 72.70612, 21.47945
2120, 75.35795, 21.49272
2121, 71.30125, 21.50674
2122, 73.12614, 21.52042
2123, 72.45852, 21.53422
2124, 75.24454, 21.54751
2125, 70.8416, 21.56163
2126, 71.24537, 21.57566
2127, 76.32423, 21.58876
2128, 72.28045, 21.6026
2129, 72.15528, 21.61646
2130, 67.48549, 21.63128
2131, 75.15971, 21.64458
2132, 73.04602, 21.65827
2133, 68.27337, 21.67292
2134, 72.31181, 21.68675
2135, 72.54788, 21.70053
2136, 69.36737, 21.71495
2137, 70.54674, 21.72912
2138, 71.15412, 21.74318
2139, 69.71556, 21.75752
2140, 71.25044, 21.77155
2141, 68.44627, 21.78617
2142, 70.49203, 21.80035
2143, 69.04647, 21.81483
2144, 70.95721, 21.82893
2145, 70.97736, 21.84302
2146, 67.78742, 21.85777
2147, 69.25687, 21.87221
2148, 66.90753, 21.88715
2149, 68.99406, 21.90165
2150, 70.04763, 21.91592
2151, 64.93085, 21.93133
2152, 68.60122, 21.9459
2153, 70.16559, 21.96016
2154, 67.87484, 21.97489
2155, 69.51202, 21.98927
2156, 68.38542, 22.0039
2157, 68.9893, 22.01839
2158, 68.5777, 22.03297
2159, 69.42516, 22.04738
2160, 67.27212, 22.06224
2161, 69.30007, 22.07667
2162, 66.12444, 22.0918
2163, 68.48846, 22.1064
2164, 67.98096, 22.12111
2165, 64.70817, 22.13656
2166, 67.45818, 22.15138
2167, 66.89858, 22.16633
2168, 65.0026, 22.18172
2169, 63.77144, 22.1974
2170, 71.47963, 22.21139
2171, 65.77216, 22.22659
2172, 67.1727, 22.24148
2173, 65.89352, 22.25665
2174, 66.49378, 22.27169
2175, 64.80461, 22.28712
2176, 65.85013, 22.30231
2177, 64.98148, 22.3177
2178, 66.81366, 22.33267
2179, 65.4065, 22.34796
2180, 63.19515, 22.36378
2181, 61.36852, 22.38007
2182, 65.60818, 22.39532
2183, 64.19309, 22.41089
2184, 63.90593, 22.42654
2185, 64.57446, 22.44203
2186, 61.86205, 22.45819
2187, 64.89293, 22.4736
2188, 67.25402, 22.48847
2189, 66.91649, 22.50341
2190, 64.08202, 22.51902
2191, 64.84243, 22.53444
2192, 68.40413, 22.54906
2193, 63.27512, 22.56487
2194, 66.19448, 22.57997
2195, 66.01096, 22.59512
2196, 65.95436, 22.61028
2197, 65.36375, 22.62558
2198, 63.01197, 22.64145
2199, 66.4187, 22.65651
2200, 66.12882, 22.67163
2201, 64.84663, 22.68705
2202, 61.58394, 22.70329
2203, 67.25402, 22.71816
2204, 65.76351, 22.73336
2205, 63.49609, 22.74911
2206, 62.62133, 22.76508
2207, 63.93044, 22.78072
2208, 66.07202, 22.79586
2209, 62.46877, 22.81186
2210, 62.48438, 22.82787
2211, 66.58233, 22.84289
2212, 63.1672, 22.85872
2213, 63.67399, 22.87442
2214, 64.22607, 22.88999
2215, 62.36358, 22.90603
2216, 64.82982, 22.92145
2217, 63.67804, 22.93716
2218, 65.75054, 22.95237
2219, 63.19115, 22.96819
2220, 64.25909, 22.98375
2221, 62.80223, 22.99968
2222, 60.70171, 23.01615
2223, 61.72839, 23.03235
2224, 60.06367, 23.049
2225, 61.26325, 23.06532
2226, 63.07557, 23.08117
2227, 59.9916, 23.09784
2228, 61.33841, 23.11415
2229, 59.9233, 23.13083
2230, 63.95498, 23.14647
2231, 61.84292, 23.16264
2232, 61.59911, 23.17887
2233, 63.31518, 23.19467
2234, 60.61341, 23.21117
2235, 63.28313, 23.22697
2236, 60.17933, 23.24359
2237, 62.53127, 23.25958
2238, 60.71645, 23.27605
2239, 61.49305, 23.29231
2240, 62.43756, 23.30832
2241, 59.70149, 23.32508
2242, 62.22388, 23.34115
2243, 62.13882, 23.35724
2244, 61.8391, 23.37341
2245, 60.90134, 23.38983
2246, 61.83145, 23.406
2247, 62.13882, 23.42209
2248, 58.14968, 23.43929
2249, 58.80278, 23.4563
2250, 66.26027, 23.47139
2251, 58.65446, 23.48844
2252, 62.45706, 23.50445
2253, 63.44373, 23.52021
2254, 60.04924, 23.53687
2255, 64.29628, 23.55242
2256, 62.68414, 23.56837
2257, 62.36358, 23.58441
2258, 64.09435, 23.60001
2259, 61.76652, 23.6162
2260, 60.87168, 23.63263
2261, 61.83145, 23.6488
2262, 60.82355, 23.66524
2263, 59.91971, 23.68193
2264, 62.73919, 23.69787
2265, 61.86588, 23.71403
2266, 61.3196, 23.73034
2267, 60.16847, 23.74696
2268, 63.60109, 23.76268
2269, 62.66449, 23.77864
2270, 61.78179, 23.79483
2271, 61.77034, 23.81102
2272, 62.22775, 23.82709
2273, 60.89392, 23.84351
2274, 62.80618, 23.85943
2275, 59.03885, 23.87637
2276, 61.48549, 23.89263
2277, 59.39301, 23.90947
2278, 60.86057, 23.9259
2279, 61.85439, 23.94207
2280, 60.72752, 23.95853
2281, 62.68414, 23.97449
2282, 60.16485, 23.99111
2283, 64.19309, 24.00669
2284, 61.23324, 24.02302
2285, 61.13591, 24.03937
2286, 62.8417, 24.05529
2287, 65.83712, 24.07047
2288, 63.58492, 24.0862
2289, 61.62948, 24.10243
2290, 61.75127, 24.11862
2291, 64.32937, 24.13416
2292, 63.39144, 24.14994
2293, 63.48803, 24.16569
2294, 62.80223, 24.18161
2295, 60.66489, 24.1981
2296, 63.66993, 24.2138
2297, 61.03143, 24.23019
2298, 62.63702, 24.24615
2299, 62.98816, 24.26203
2300, 62.83381, 24.27794
2301, 62.99609, 24.29382
2302, 63.73486, 24.30951
2303, 62.97626, 24.32539
2304, 62.81407, 24.34131
2305, 62.83381, 24.35722
2306, 62.95247, 24.37311
2307, 64.79202, 24.38854
2308, 64.66632, 24.40401
2309, 63.85696, 24.41966
2310, 64.96459, 24.43506
2311, 60.27364, 24.45165
2312, 64.02869, 24.46726
2313, 63.50416, 24.48301
2314, 61.74745, 24.49921
2315, 65.23158, 24.51454
2316, 63.66588, 24.53024
2317, 66.37022, 24.54531
2318, 64.1478, 24.5609
2319, 62.92474, 24.57679
2320, 62.19679, 24.59287
2321, 61.61809, 24.6091
2322, 62.81407, 24.62502
2323, 66.58233, 24.64004
2324, 63.8488, 24.6557
2325, 66.1682, 24.67081
2326, 65.85446, 24.686
2327, 65.12961, 24.70135
2328, 64.08613, 24.71696
2329, 63.60918, 24.73268
2330, 67.03311, 24.74759
2331, 63.15125, 24.76343
2332, 65.35094, 24.77873
2333, 64.78782, 24.79416
2334, 67.99946, 24.80887
2335, 63.43165, 24.82463
2336, 65.82412, 24.83983
2337, 67.56757, 24.85463
2338, 65.98483, 24.86978
2339, 63.91819, 24.88543
2340, 65.5265, 24.90069
2341, 67.1186, 24.91558
2342, 64.16014, 24.93117
2343, 67.35821, 24.94602
2344, 67.03761, 24.96094
2345, 63.03978, 24.9768
2346, 64.81301, 24.99223
2347, 67.01514, 25.00715
2348, 64.98993, 25.02254
2349, 65.72894, 25.03775
2350, 65.94566, 25.05291
2351, 66.64001, 25.06792
2352, 67.8334, 25.08266
2353, 64.32109, 25.09821
2354, 68.91324, 25.11272
2355, 65.71597, 25.12794
2356, 66.51147, 25.14297
2357, 67.02413, 25.15789
2358, 64.63289, 25.17336
2359, 68.18957, 25.18803
2360, 66.93889, 25.20297
2361, 68.25938, 25.21762
2362, 63.77551, 25.2333
2363, 68.27803, 25.24794
2364, 66.67111, 25.26294
2365, 67.09158, 25.27785
2366, 66.37022, 25.29292
2367, 64.98148, 25.3083
2368, 66.357, 25.32337
2369, 66.66666, 25.33837
2370, 68.28269, 25.35302
2371, 63.37939, 25.3688
2372, 68.44158, 25.38341
2373, 67.91633, 25.39813
2374, 64.57446, 25.41362
2375, 65.6211, 25.42886
2376, 67.68648, 25.44363
2377, 66.80027, 25.4586
2378, 63.74299, 25.47429
2379, 65.31679, 25.4896
2380, 68.82313, 25.50413
2381, 64.11489, 25.51973
2382, 67.6224, 25.53451
2383, 67.47183, 25.54933
2384, 67.8104, 25.56408
2385, 66.32619, 25.57916
2386, 67.51739, 25.59397
2387, 67.96249, 25.60868
2388, 63.89776, 25.62433
2389, 68.08743, 25.63902
2390, 69.08463, 25.65349
2391, 67.14564, 25.66839
2392, 67.91171, 25.68311
2393, 69.93007, 25.69741
2394, 66.38343, 25.71247
2395, 71.99943, 25.72636
2396, 67.57214, 25.74116
2397, 69.03693, 25.75565
2398, 68.18027, 25.77032
2399, 68.52131, 25.78491
2400, 69.61849, 25.79927
2401, 66.49378, 25.81431
2402, 67.76904, 25.82907
2403, 70.02801, 25.84335
2404, 67.68189, 25.85812
2405, 64.35007, 25.87366
2406, 69.53136, 25.88804
2407, 70.40766, 25.90224
2408, 65.19755, 25.91758
2409, 68.8563, 25.93211
2410, 69.28567, 25.94654
2411, 64.80882, 25.96197
2412, 68.77106, 25.97651
2413, 69.61365, 25.99088
2414, 66.30421, 26.00596
2415, 70.75639, 26.02009
2416, 66.57346, 26.03511
2417, 70.88177, 26.04922
2418, 69.58942, 26.06359
2419, 67.49004, 26.07841
2420, 70.69636, 26.09255
2421, 70.63644, 26.10671
2422, 71.37249, 26.12072
2423, 70.66638, 26.13487
2424, 73.4538, 26.14848
2425, 70.75639, 26.16262
2426, 72.03573, 26.1765
2427, 70.65639, 26.19065
2428, 72.0513, 26.20453
2429, 71.59734, 26.2185
2430, 71.37249, 26.23251
2431, 71.76175, 26.24644
2432, 69.32409, 26.26087
2433, 73.5781, 26.27446
2434, 70.7664, 26.28859
2435, 75.02438, 26.30192
2436, 70.93204, 26.31602
2437, 70.64143, 26.33018
2438, 71.86489, 26.34409
2439, 71.41837, 26.35809
2440, 72.91287, 26.37181
2441, 69.77393, 26.38614
2442, 62.46486, 26.40215
2443, 85.38251, 26.41386
2444, 74.38816, 26.4273
2445, 73.93716, 26.44083
2446, 72.54262, 26.45461
2447, 71.74116, 26.46855
2448, 75.09199, 26.48187
2449, 73.29229, 26.49551
2450, 78.98895, 26.50817
2451, 75.10891, 26.52148
2452, 73.49158, 26.53509
2453, 75.13148, 26.5484
2454, 70.89182, 26.56251
2455, 75.28419, 26.57579
2456, 75.27287, 26.58907
2457, 77.09505, 26.60205
2458, 78.08839, 26.61485
2459, 73.30841, 26.62849
2460, 75.55724, 26.64173
2461, 77.28573, 26.65467
2462, 82.31808, 26.66681
2463, 74.3605, 26.68026
2464, 74.17847, 26.69374
2465, 78.19831, 26.70653
2466, 75.91285, 26.71971
2467, 79.77026, 26.73224
2468, 75.96475, 26.74541
2469, 80.58018, 26.75781
2470, 75.35795, 26.77108
2471, 75.99939, 26.78424
2472, 80.44405, 26.79667
2473, 76.18467, 26.8098
2474, 82.04791, 26.82199
2475, 80.0897, 26.83447
2476, 79.54816, 26.84704
2477, 77.02973, 26.86003
2478, 81.77283, 26.87226
2479, 80.65166, 26.88465
2480, 79.56715, 26.89722
2481, 73.70826, 26.91079
2482, 80.10253, 26.92327
2483, 74.45462, 26.9367
2484, 79.70033, 26.94925
2485, 74.68818, 26.96264
2486, 77.79074, 26.9755
2487, 79.94244, 26.988
2488, 79.37768, 27.0006
2489, 76.5228, 27.01367
2490, 78.44983, 27.02642
2491, 80.93889, 27.03877
2492, 78.14942, 27.05157
2493, 80.24394, 27.06403
2494, 74.97376, 27.07737
2495, 80.36002, 27.08981
2496, 79.01391, 27.10247
2497, 82.66512, 27.11456
2498, 76.49939, 27.12764
2499, 78.69678, 27.14034
2500, 82.37232, 27.15248
2501, 81.2876, 27.16479
2502, 79.25186, 27.1774
2503, 82.29098, 27.18955
2504, 85.34608, 27.20127
2505, 82.44023, 27.2134
2506, 81.57272, 27.22566
2507, 79.5545, 27.23823
2508, 81.95378, 27.25043
2509, 83.38892, 27.26242
2510, 80.82767, 27.27479
2511, 79.25814, 27.28741
2512, 84.54515, 27.29924
2513, 81.64598, 27.31149
2514, 80.81461, 27.32386
2515, 84.94733, 27.33563
2516, 84.0548, 27.34753
2517, 78.58546, 27.36025
2518, 83.70302, 27.3722
2519, 79.89773, 27.38472
2520, 88.10573, 27.39607
2521, 87.00948, 27.40756
2522, 81.78621, 27.41979
2523, 85.5432, 27.43148
2524, 76.4526, 27.44456
2525, 82.61732, 27.45666
2526, 84.17509, 27.46854
2527, 82.71983, 27.48063
2528, 83.1117, 27.49266
2529, 92.84189, 27.50344
2530, 85.95496, 27.51507
2531, 83.92078, 27.52699
2532, 86.34833, 27.53857
2533, 91.54156, 27.54949
2534, 82.23684, 27.56165
2535, 88.9838, 27.57289
2536, 87.58101, 27.5843
2537, 86.74532, 27.59583
2538, 86.91873, 27.60734
2539, 87.9817, 27.6187
2540, 86.72275, 27.63024
2541, 84.82484, 27.64202
2542, 95.68462, 27.65248
2543, 88.52691, 27.66377
2544, 85.43358, 27.67548
2545, 89.45344, 27.68666
2546, 95.01188, 27.69718
2547, 84.34548, 27.70904
2548, 88.52691, 27.72033
2549, 88.17564, 27.73167
2550, 89.2618, 27.74288
2551, 95.19276, 27.75338
2552, 85.73388, 27.76505
2553, 90.6865, 27.77607
2554, 91.02494, 27.78706
2555, 86.14748, 27.79867
2556, 93.53662, 27.80936
2557, 95.34706, 27.81985
2558, 91.28252, 27.8308
2559, 86.16975, 27.84241
2560, 97.62765, 27.85265
2561, 87.97396, 27.86402
2562, 92.36169, 27.87484
2563, 88.79417, 27.8861
2564, 90.31792, 27.89718
2565, 88.03592, 27.90854
2566, 87.62706, 27.91995
2567, 100.5632, 27.92989
2568, 79.10141, 27.94253
2569, 94.41087, 27.95313
2570, 93.53662, 27.96382
2571, 89.81498, 27.97495
2572, 96.55305, 27.98531
2573, 89.3655, 27.9965
2574, 95.96929, 28.00692
2575, 90.67828, 28.01794
2576, 89.30166, 28.02914
2577, 94.66111, 28.03971
2578, 95.34706, 28.0502
2579, 92.36169, 28.06102
2580, 94.33962, 28.07162
2581, 95.07511, 28.08214
2582, 87.61938, 28.09355
2583, 99.71084, 28.10358
2584, 92.2169, 28.11442
2585, 90.85128, 28.12543
2586, 96.15385, 28.13583
2587, 94.82269, 28.14638
2588, 89.50148, 28.15755
2589, 93.37068, 28.16826
2590, 94.34853, 28.17886
2591, 91.39932, 28.1898
2592, 106.6894, 28.19917
2593, 91.45784, 28.21011
2594, 95.47451, 28.22058
2595, 92.2339, 28.23142
2596, 91.1577, 28.24239
2597, 103.3805, 28.25206
2598, 93.00595, 28.26282
2599, 92.74717, 28.2736
2600, 95.0209, 28.28412
2601, 90.70295, 28.29515
2602, 96.99321, 28.30546
2603, 93.73828, 28.31612
2604, 91.75996, 28.32702
2605, 96.86168, 28.33735
2606, 98.13543, 28.34754
2607, 84.84643, 28.35932
2608, 98.47366, 28.36948
2609, 94.87666, 28.38002
2610, 89.0948, 28.39124
2611, 100.452, 28.4012
2612, 92.55831, 28.412
2613, 95.90486, 28.42243
2614, 92.99731, 28.43318
2615, 94.17082, 28.4438
2616, 89.28571, 28.455
2617, 99.71084, 28.46503
2618, 89.30964, 28.47622
2619, 98.33809, 28.48639
2620, 93.77345, 28.49706
2621, 84.2389, 28.50893
2622, 90.29346, 28.52
2623, 91.07468, 28.53098
2624, 85.76329, 28.54264
2625, 92.79881, 28.55342
2626, 92.2254, 28.56426
2627, 88.37045, 28.57558
2628, 98.23183, 28.58576
2629, 92.687, 28.59655
2630, 99.91008, 28.60656
2631, 94.39305, 28.61715
2632, 95.89567, 28.62758
2633, 92.58402, 28.63838
2634, 96.50647, 28.64874
2635, 91.87798, 28.65962
2636, 100.6441, 28.66956
2637, 93.87027, 28.68021
2638, 91.5667, 28.69113
2639, 101.5744, 28.70098
2640, 94.23294, 28.71159
2641, 97.83778, 28.72181
2642, 94.95774, 28.73234
2643, 92.18289, 28.74319
2644, 102.3751, 28.75296
2645, 95.90486, 28.76339
2646, 94.58054, 28.77396
2647, 104.3841, 28.78354
2648, 92.03019, 28.7944
2649, 93.80863, 28.80507
2650, 98.2801, 28.81524
2651, 90.87605, 28.82624
2652, 106.0783, 28.83567
2653, 96.965, 28.84598
2654, 95.90486, 28.85641
2655, 104.0042, 28.86603
2656, 93.70315, 28.8767
2657, 96.25565, 28.88709
2658, 99.42335, 28.89714
2659, 87.10802, 28.90862
2660, 109.9626, 28.91772
2661, 94.75978, 28.92827
2662, 93.30969, 28.93899
2663, 102.4905, 28.94875
2664, 93.98496, 28.95938
2665, 98.59016, 28.96953
2666, 99.1375, 28.97961
2667, 93.62419, 28.9903
2668, 101.2351, 29.00017
2669, 97.38046, 29.01044
2670, 103.2524, 29.02013
2671, 101.5022, 29.02998
2672, 93.95847, 29.04062
2673, 107.1237, 29.04996
2674, 94.82269, 29.0605
2675, 97.02144, 29.07081
2676, 95.11128, 29.08132
2677, 95.36525, 29.09181
2678, 91.44111, 29.10275
2679, 102.3332, 29.11252
2680, 94.90367, 29.12305
2681, 95.47451, 29.13353
2682, 91.19927, 29.14449
2683, 91.27419, 29.15545
2684, 91.69265, 29.16636
2685, 95.41074, 29.17684
2686, 94.11765, 29.18746
2687, 104.3406, 29.19705
2688, 92.61832, 29.20784
2689, 105.2299, 29.21735
2690, 93.30969, 29.22806
2691, 101.5538, 29.23791
2692, 98.43488, 29.24807
2693, 96.04303, 29.25848
2694, 103.4768, 29.26815
2695, 94.29514, 29.27875
2696, 97.06853, 29.28905
2697, 98.57072, 29.2992
2698, 94.25959, 29.30981
2699, 95.2381, 29.32031
2700, 102.1764, 29.33009
2701, 86.31851, 29.34168
2702, 94.16196, 29.3523
2703, 97.82822, 29.36252
2704, 92.08103, 29.37338
2705, 101.7915, 29.38321
2706, 94.29514, 29.39381
2707, 100.9693, 29.40372
2708, 93.22271, 29.41444
2709, 95.52923, 29.42491
2710, 101.916, 29.43472
2711, 101.7087, 29.44455
2712, 98.90218, 29.45466
2713, 96.54373, 29.46502
2714, 100.3311, 29.47499
2715, 102.9124, 29.48471
2716, 98.1836, 29.49489
2717, 100.8471, 29.50481
2718, 97.2668, 29.51509
2719, 98.68745, 29.52522
2720, 103.4768, 29.53489
2721, 101.1736, 29.54477
2722, 102.7116, 29.55451
2723, 100.4016, 29.56447
2724, 94.58054, 29.57504
2725, 99.8602, 29.58505
2726, 98.13543, 29.59524
2727, 95.21089, 29.60575
2728, 102.2599, 29.61553
2729, 94.67904, 29.62609
2730, 98.74593, 29.63622
2731, 98.33809, 29.64638
2732, 101.9264, 29.65619
2733, 102.4905, 29.66595
2734, 99.36407, 29.67601
2735, 106.735, 29.68538
2736, 102.3123, 29.69516
2737, 103.0397, 29.70486
2738, 98.62906, 29.715
2739, 98.03922, 29.7252
2740, 101.9368, 29.73501
2741, 99.09821, 29.7451
2742, 96.58103, 29.75546
2743, 102.5746, 29.7652
2744, 96.64637, 29.77555
2745, 103.2205, 29.78524
2746, 94.39305, 29.79583
2747, 101.5744, 29.80568
2748, 105.3852, 29.81517
2749, 99.01971, 29.82527
2750, 100.01, 29.83526
2751, 97.76127, 29.84549
2752, 88.30802, 29.85682
2753, 108.0147, 29.86608
2754, 94.53583, 29.87665
2755, 96.36697, 29.88703
2756, 101.5538, 29.89688
2757, 85.71918, 29.90854
2758, 119.0476, 29.91694
2759, 101.7812, 29.92677
2760, 94.49117, 29.93735
2761, 99.15717, 29.94744
2762, 91.14108, 29.95841
2763, 103.2738, 29.96809
2764, 96.42271, 29.97846
2765, 97.78995, 29.98869
2766, 98.71668, 29.99882
2767, 99.32459, 30.00889
2768, 98.94133, 30.01899
2769, 102.5746, 30.02874
2770, 99.52229, 30.03879
2771, 101.595, 30.04863
2772, 92.31053, 30.05947
2773, 99.04913, 30.06956
2774, 107.7238, 30.07885
2775, 96.69309, 30.08919
2776, 102.6378, 30.09893
2777, 96.50647, 30.10929
2778, 103.5197, 30.11895
2779, 99.10802, 30.12904
2780, 96.3484, 30.13942
2781, 104.3079, 30.14901
2782, 98.51246, 30.15916
2783, 106.5984, 30.16854
2784, 101.461, 30.1784
2785, 91.55832, 30.18932
2786, 106.022, 30.19875
2787, 104.2535, 30.20834
2788, 105.5075, 30.21782
2789, 96.8523, 30.22814
2790, 102.5326, 30.2379
2791, 103.7667, 30.24753
2792, 96.41342, 30.25791
2793, 103.8745, 30.26753
2794, 99.8602, 30.27755
2795, 103.1566, 30.28724
2796, 102.1242, 30.29703
2797, 97.99118, 30.30724
2798, 104.6572, 30.31679
2799, 102.459, 30.32655
2800, 97.7326, 30.33678
2801, 100.5126, 30.34673
2802, 98.33809, 30.3569
2803, 97.04027, 30.36721
2804, 103.756, 30.37684
2805, 100.3814, 30.38681
2806, 102.3018, 30.39658
2807, 95.37434, 30.40707
2808, 100.8064, 30.41699
2809, 95.15653, 30.4275
2810, 105.02, 30.43702
2811, 98.47366, 30.44717
2812, 100.4621, 30.45713
2813, 105.1414, 30.46664
2814, 91.0498, 30.47762
2815, 110.3266, 30.48668
2816, 97.96238, 30.49689
2817, 96.9838, 30.5072
2818, 110.5583, 30.51625
2819, 97.52292, 30.5265
2820, 103.3058, 30.53618
2821, 97.62765, 30.54642
2822, 95.9785, 30.55684
2823, 104.8218, 30.56639
2824, 99.26543, 30.57646
2825, 106.1346, 30.58588
2826, 98.74593, 30.59601
2827, 101.5435, 30.60586
2828, 102.9018, 30.61557
2829, 99.48269, 30.62563
2830, 101.102, 30.63552
2831, 100.8268, 30.64544
2832, 101.1839, 30.65532
2833, 102.8912, 30.66504
2834, 95.99693, 30.67546
2835, 104.7998, 30.685
2836, 102.0304, 30.6948
