frame, fps, time
831, 73.39988, 9.973788
832, 46.18084, 9.995442
833, 89.29369, 10.00664
834, 78.78358, 10.01933
835, 64.22607, 10.0349
836, 85.10638, 10.04665
837, 75.41478, 10.05991
838, 71.20479, 10.07396
839, 48.93086, 10.0944
840, 97.64671, 10.10464
841, 74.42691, 10.11807
842, 73.83344, 10.13162
843, 74.10701, 10.14511
844, 74.2115, 10.15859
845, 73.04068, 10.17228
846, 73.95903, 10.1858
847, 60.58403, 10.2023
848, 90.62897, 10.21334
849, 61.2145, 10.22967
850, 71.53076, 10.24365
851, 74.58234, 10.25706
852, 72.26478, 10.2709
853, 66.12007, 10.28602
854, 80.93889, 10.29838
855, 62.68806, 10.31433
856, 80.28904, 10.32679
857, 73.14219, 10.34046
858, 57.56721, 10.35783
859, 78.46214, 10.37057
860, 56.36026, 10.38832
861, 88.67606, 10.39959
862, 71.88556, 10.41351
863, 70.11148, 10.42777
864, 75.24454, 10.44106
865, 66.78242, 10.45603
866, 73.70283, 10.4696
867, 72.86505, 10.48333
868, 61.62189, 10.49955
869, 78.48678, 10.51229
870, 73.09942, 10.52597
871, 73.05135, 10.53966
872, 69.82265, 10.55399
873, 63.59705, 10.56971
874, 64.00819, 10.58533
875, 80.32774, 10.59778
876, 71.68973, 10.61173
877, 69.65244, 10.62609
878, 54.83057, 10.64433
879, 94.87666, 10.65487
880, 71.2403, 10.6689
881, 70.53181, 10.68308
882, 63.84473, 10.69874
883, 74.05213, 10.71225
884, 71.54611, 10.72623
885, 63.60514, 10.74195
886, 72.70612, 10.7557
887, 75.05254, 10.76903
888, 71.9321, 10.78293
889, 75.24454, 10.79622
890, 66.82705, 10.81118
891, 76.8935, 10.82419
892, 68.22678, 10.83884
893, 72.3275, 10.85267
894, 70.79145, 10.8668
895, 71.00256, 10.88088
896, 64.3335, 10.89642
897, 85.0919, 10.90818
898, 73.26544, 10.92183
899, 73.12614, 10.9355
900, 74.39369, 10.94894
901, 59.61607, 10.96572
902, 73.26007, 10.97937
903, 87.95848, 10.99074
904, 75.53441, 11.00397
905, 71.99424, 11.01786
906, 72.7961, 11.0316
907, 78.54226, 11.04433
908, 73.09942, 11.05801
909, 75.27287, 11.0713
910, 75.26154, 11.08458
911, 72.37985, 11.0984
912, 76.88168, 11.11141
913, 69.02264, 11.1259
914, 77.94839, 11.13872
915, 71.84424, 11.15264
916, 71.83908, 11.16656
917, 71.07825, 11.18063
918, 72.07207, 11.19451
919, 75.29553, 11.20779
920, 69.84704, 11.2221
921, 60.31363, 11.23868
922, 84.38107, 11.25054
923, 74.07407, 11.26404
924, 74.44907, 11.27747
925, 72.10325, 11.29134
926, 67.0466, 11.30625
927, 82.57639, 11.31836
928, 71.7669, 11.3323
929, 76.12668, 11.34543
930, 76.85213, 11.35844
931, 73.77896, 11.372
932, 76.89941, 11.385
933, 64.41639, 11.40053
934, 74.10701, 11.41402
935, 74.6213, 11.42742
936, 75.85527, 11.4406
937, 75.05817, 11.45393
938, 76.78722, 11.46695
939, 73.46459, 11.48056
940, 75.23888, 11.49385
941, 74.89515, 11.5072
942, 77.03567, 11.52019
943, 75.13148, 11.5335
944, 75.88981, 11.54667
945, 78.48678, 11.55941
946, 72.39557, 11.57323
947, 76.46429, 11.5863
948, 72.08247, 11.60018
949, 64.50365, 11.61568
950, 73.36219, 11.62931
951, 93.90553, 11.63996
952, 77.26781, 11.6529
953, 76.00517, 11.66606
954, 84.75294, 11.67786
955, 74.95128, 11.6912
956, 76.7283, 11.70423
957, 78.92037, 11.7169
958, 76.62248, 11.72996
959, 77.84525, 11.7428
960, 56.04124, 11.76065
961, 113.4687, 11.76946
962, 71.21493, 11.7835
963, 83.87855, 11.79542
964, 75.15971, 11.80873
965, 64.41639, 11.82425
966, 62.63702, 11.84022
967, 62.47267, 11.85622
968, 80.80808, 11.8686
969, 86.46031, 11.88017
970, 59.48486, 11.89698
971, 67.58583, 11.91177
972, 110.1928, 11.92085
973, 62.88913, 11.93675
974, 108.5069, 11.94596
975, 82.19628, 11.95813
976, 84.03362, 11.97003
977, 78.33307, 11.9828
978, 84.88244, 11.99458
979, 87.07767, 12.00606
980, 77.73028, 12.01893
981, 81.23477, 12.03124
982, 84.00538, 12.04314
983, 84.55945, 12.05497
984, 80.02561, 12.06746
985, 57.14939, 12.08496
986, 111.4454, 12.09393
987, 93.68559, 12.10461
988, 81.44649, 12.11689
989, 84.21762, 12.12876
990, 82.88438, 12.14082
991, 85.35336, 12.15254
992, 79.84032, 12.16506
